15780000000,15780000000,_qdot_,_qdot_,6.29764287106e-06,-6.17038313749e-06,6.25919251125e-06,-3.16659662855e-06,9.97707161997e-10,-1.57350323628e-06,-0.0,-0.0,-0.0,-6.53128217922e-06,-5.96381265733e-06,-6.49955456374e-06,-3.0779123545e-06,-1.2096248866e-08,-1.53158183315e-06,-0.0,-0.0,-0.0,geomproj1,e,0.0669358159415,geomproj1,de*,-8.95156130622e-05,geomproj1,J,-0.198668890893,0.194654285644,-0.197455914785,0.09989519142,-3.14742165233e-05,0.0496385948154,-2.19411421304e-19,0.0,0.0,0.20603940446,0.18813770015,0.205038507727,0.0970975087434,0.000381594891196,0.0483161192742,1.09705710655e-19,0.0,0.0,geomproj1,PM,0.0669358159415
15800000000,15800000000,_qdot_,_qdot_,0.000185738121386,-0.000181982286657,0.000184602849914,-9.33901699859e-05,2.94303753742e-08,-4.64063177056e-05,-0.0,-0.0,-0.0,-0.000192635489754,-0.000175884524659,-0.000191698723657,-9.07727773932e-05,-3.57188254879e-07,-4.51690977016e-05,-0.0,-0.0,-0.0,geomproj1,e,0.0669339567823,geomproj1,de*,-0.000324757107129,geomproj1,J,-0.198667479826,0.194650198857,-0.197453181326,0.0998911239825,-3.14790440557e-05,0.0496366934143,1.38958572348e-17,0.0,0.0,0.206044978752,0.18812796745,0.205043003723,0.0970915328904,0.000382052375091,0.0483133496745,-7.36773501754e-18,0.0,0.0,geomproj1,PM,0.0669339567823
15820000000,15820000000,_qdot_,_qdot_,0.000463942236831,-0.000454553228666,0.000461104489458,-0.000233265879224,7.32918171845e-08,-0.000115911912934,-0.0,-0.0,-0.0,-0.000481187098455,-0.000439308852654,-0.000478845758986,-0.000226723789082,-8.9303746013e-07,-0.000112819592708,-0.0,-0.0,-0.0,geomproj1,e,0.0669260270841,geomproj1,de*,-0.000689443587335,geomproj1,J,-0.198658156167,0.194637821517,-0.197443044422,0.0998834893323,-3.13832544402e-05,0.0496330040103,1.09879757258e-19,0.0,0.0,0.206042334933,0.188110242456,0.205039783009,0.0970821932615,0.000382394964574,0.048308885218,-1.85939032205e-17,0.0,0.0,geomproj1,PM,0.0669260270841
15840000000,15840000000,_qdot_,_qdot_,0.000814784397226,-0.000798278861409,0.000809799667741,-0.000409656183205,1.27782758997e-07,-0.000203562185455,-0.0,-0.0,-0.0,-0.000845098841405,-0.000771483585563,-0.000840986909715,-0.000398159956264,-1.56929764734e-06,-0.000198128251316,-0.0,-0.0,-0.0,geomproj1,e,0.066909942086,geomproj1,de*,-0.00114925264436,geomproj1,J,-0.19863820783,0.194614284366,-0.197422968884,0.0998710460524,-3.11524598717e-05,0.049626904784,-6.98633288739e-18,0.0,0.0,0.206028637597,0.188081800938,0.205026180082,0.0970683538013,0.000382582770707,0.048302153178,-3.6685452245e-18,0.0,0.0,geomproj1,PM,0.066909942086
15860000000,15860000000,_qdot_,_qdot_,0.00123146818656,-0.00120649116424,0.00122393742851,-0.000619144879574,1.90704099833e-07,-0.000307659549504,-0.0,-0.0,-0.0,-0.00127732885825,-0.00116595887355,-0.00127111871373,-0.000601760368517,-2.37223623996e-06,-0.000299442520572,-0.0,-0.0,-0.0,geomproj1,e,0.0668838300303,geomproj1,de*,-0.00169515523319,geomproj1,J,-0.198605184446,0.194577012075,-0.197390660508,0.0998526672055,-3.07558273412e-05,0.0496178319852,7.09478651149e-18,0.0,0.0,0.206001369958,0.18804016187,0.20499982813,0.0970489780298,0.000382582693674,0.0482926296257,7.25550684301e-18,0.0,0.0,geomproj1,PM,0.0668838300303
15880000000,15880000000,_qdot_,_qdot_,0.00172022893505,-0.0016852864105,0.00170972150361,-0.000864870032543,2.6133227103e-07,-0.000429763208897,-0.0,-0.0,-0.0,-0.00178435128231,-0.00162862143843,-0.00177569058885,-0.000840575376083,-3.31263483333e-06,-0.000418280128504,-0.0,-0.0,-0.0,geomproj1,e,0.0668459256862,geomproj1,de*,-0.00233514531321,geomproj1,J,-0.198556792335,0.194523564286,-0.197343975924,0.0998273055112,-3.01641812971e-05,0.0496052603718,3.00553616033e-19,0.0,0.0,0.205958090692,0.18798303072,0.204958433332,0.0970231037219,0.000382359657649,0.0482798300395,7.03345596077e-18,0.0,0.0,geomproj1,PM,0.0668459256862
15900000000,15900000000,_qdot_,_qdot_,0.00226490176881,-0.00221881303033,0.00225109520287,-0.00113871073907,3.34893393913e-07,-0.000565837568349,-0.0,-0.0,-0.0,-0.00234940622914,-0.0021441469926,-0.00233803367586,-0.00110671268398,-4.35751185575e-06,-0.00055071348473,-0.0,-0.0,-0.0,geomproj1,e,0.0667945047862,geomproj1,de*,-0.00304780133948,geomproj1,J,-0.198490722948,0.194451613108,-0.197280747622,0.0997939605771,-2.93492780939e-05,0.0495886883747,7.19987419424e-18,0.0,0.0,0.205896497297,0.187908055232,0.20489983318,0.0969897254545,0.00038188220364,0.0482632488643,-7.58110834048e-18,0.0,0.0,geomproj1,PM,0.0667945047862
15920000000,15920000000,_qdot_,_qdot_,0.00292774439661,-0.00286804005433,0.00290995074196,-0.00147197746893,4.17247724941e-07,-0.000731440762421,-0.0,-0.0,-0.0,-0.00303708176737,-0.0027714475552,-0.00302243770122,-0.0014306047451,-5.62381887298e-06,-0.000711885656782,-0.0,-0.0,-0.0,geomproj1,e,0.06672742443,geomproj1,de*,-0.00391431948033,geomproj1,J,-0.198404167035,0.194358188734,-0.197198346187,0.0997513525958,-2.82755856044e-05,0.0495674743231,2.79335407154e-17,0.0,0.0,0.205813621903,0.187812414331,0.20482123891,0.096947651283,0.000381108781334,0.0482422853995,-7.13728651678e-18,0.0,0.0,geomproj1,PM,0.06672742443
15940000000,15940000000,_qdot_,_qdot_,0.00356946494087,-0.00349649080183,0.0035478600051,-0.00179465093196,4.84546742065e-07,-0.000891779007378,-0.0,-0.0,-0.0,-0.00370289109769,-0.00337863848008,-0.00368512991621,-0.00174420344441,-6.84046940073e-06,-0.000867934467,-0.0,-0.0,-0.0,geomproj1,e,0.0666431431398,geomproj1,de*,-0.00475192036804,geomproj1,J,-0.19829507118,0.194241126867,-0.19709484864,0.0996985375094,-2.69181046177e-05,0.0495411454304,6.86136289478e-18,0.0,0.0,0.205707316349,0.187694057512,0.204720626521,0.0968960199613,0.000380009718316,0.0482165057688,-7.32363904612e-18,0.0,0.0,geomproj1,PM,0.0666431431398
15960000000,15960000000,_qdot_,_qdot_,0.00425449242121,-0.00416726072149,0.00422887529963,-0.00213913526833,5.42683455138e-07,-0.00106295382092,-0.0,-0.0,-0.0,-0.00441367165343,-0.00402669014883,-0.00439264024482,-0.00207900668796,-8.12812828151e-06,-0.00103453294761,-0.0,-0.0,-0.0,geomproj1,e,0.0665416352047,geomproj1,de*,-0.00564461547983,geomproj1,J,-0.198163343182,0.194100314379,-0.196970163373,0.0996354334017,-2.52768032266e-05,0.0495096622458,-1.40418406411e-17,0.0,0.0,0.205577503486,0.187552897702,0.204597914423,0.0968347983723,0.000378587364746,0.0481858908733,7.31835309927e-18,0.0,0.0,geomproj1,PM,0.0665416352047
