%time,field.ts,field.data0.task_name,field.data0.measure_tag,field.data0.data0,field.data0.data1,field.data0.data2,field.data0.data3,field.data0.data4,field.data0.data5,field.data0.data6,field.data0.data7,field.data0.data8,field.data0.data9,field.data0.data10,field.data0.data11,field.data0.data12,field.data0.data13,field.data0.data14,field.data0.data15,field.data0.data16,field.data0.data17
15116000000,15116000000,_qdot_,_qdot_,0.00417556887865,-0.00409227814027,0.00415170169803,-0.00210252485206,5.10993210219e-07,-0.00104465206192,-0.0,-0.0,-0.0,-0.00432548357755,-0.00395943372204,-0.00430589463591,-0.00204526622486,-7.54863829885e-06,-0.00101755675587,-0.0,-0.0,-0.0,geomproj1,e,0.0665716992357,geomproj1,de*,-0.00554266482406,geomproj1,J,-0.198159599972,0.194206878827,-0.19702693731,0.0997793344394,-2.42501592162e-05,0.0495759597592,2.12168780784e-19,0.0,0.0,0.205274088471,0.187902493116,0.204344457815,0.0970620168736,0.000358235054698,0.048290100236,-1.06084390389e-19,0.0,0.0,geomproj1,PM,0.0665716992357
15136000000,15136000000,_qdot_,_qdot_,0.00492379377948,-0.00482524803105,0.00489583687162,-0.00247938390382,5.55406436907e-07,-0.00123189253191,-0.0,-0.0,-0.0,-0.00510074056442,-0.00466848607332,-0.00507783343094,-0.00241187137477,-8.86536530606e-06,-0.00119994425686,-0.0,-0.0,-0.0,geomproj1,e,0.066453685413,geomproj1,de*,-0.00651636323691,geomproj1,J,-0.198006201589,0.19404326768,-0.19688193819,0.0997063262729,-2.23352000176e-05,0.0495395160589,6.75722695587e-18,0.0,0.0,0.205121966859,0.187739218162,0.204200775864,0.096991367029,0.000356513166183,0.0482547432041,-3.75910022805e-18,0.0,0.0,geomproj1,PM,0.066453685413
15156000000,15156000000,_qdot_,_qdot_,0.00569793314,-0.0055834615981,0.00566584043348,-0.00286936231934,5.78865502391e-07,-0.0014256487008,-0.0,-0.0,-0.0,-0.00590289605002,-0.00540192575062,-0.00587665251506,-0.00279125230382,-1.02083579146e-05,-0.0013886843152,-0.0,-0.0,-0.0,geomproj1,e,0.0663160504877,geomproj1,de*,-0.00752144699338,geomproj1,J,-0.197826864502,0.193852520533,-0.196712636001,0.0996215534313,-2.00976642745e-05,0.0494971782628,7.35670291673e-18,0.0,0.0,0.204942983423,0.187549767128,0.204031832641,0.0969096473637,0.000354424558581,0.0482138096586,4.2374370694e-19,0.0,0.0,geomproj1,PM,0.0663160504877
15176000000,15176000000,_qdot_,_qdot_,0.00648828269214,-0.00635738060655,0.00645208591841,-0.00326759231523,5.75306163047e-07,-0.00162350125253,-0.0,-0.0,-0.0,-0.00672189782008,-0.00615052483956,-0.00669236757857,-0.00317867912052,-1.15552752512e-05,-0.00158142273165,-0.0,-0.0,-0.0,geomproj1,e,0.0661578623801,geomproj1,de*,-0.00854471965035,geomproj1,J,-0.197620267374,0.193633248561,-0.196517785185,0.099524403859,-1.75226886925e-05,0.0494486394674,-6.8762194374e-18,0.0,0.0,0.204735722454,0.187332830728,0.203836289661,0.0968162836761,0.00035195084633,0.0481670108853,1.47156239173e-17,0.0,0.0,geomproj1,PM,0.0661578623801
15196000000,15196000000,_qdot_,_qdot_,0.00728701442805,-0.00713930816552,0.00724681053657,-0.00367014893083,5.39351542912e-07,-0.0018234993871,-0.0,-0.0,-0.0,-0.00754963647775,-0.00690683850525,-0.00751692625573,-0.0035703399079,-1.28875565925e-05,-0.00177626206623,-0.0,-0.0,-0.0,geomproj1,e,0.0659790257019,geomproj1,de*,-0.00957548486875,geomproj1,J,-0.19738615741,0.19338518117,-0.196297139167,0.0994147331163,-1.46096223082e-05,0.049393827968,7.12663876631e-18,0.0,0.0,0.204499901695,0.187088186234,0.203613867353,0.0967111677939,0.000349090193153,0.0481142925223,7.30953380372e-18,0.0,0.0,geomproj1,PM,0.0659790257019
15216000000,15216000000,_qdot_,_qdot_,0.0081489056132,-0.00798287749677,0.00810451619736,-0.00410464205096,4.69153786712e-07,-0.00203936015315,-0.0,-0.0,-0.0,-0.00844286679818,-0.00772275353629,-0.00840686413843,-0.0039931013268,-1.42964351594e-05,-0.00198656734915,-0.0,-0.0,-0.0,geomproj1,e,0.0657788978181,geomproj1,de*,-0.010684499619,geomproj1,J,-0.197123529575,0.193107278821,-0.19604974142,0.0992920481761,-1.13489166202e-05,0.0493324981962,2.88323429916e-19,0.0,0.0,0.204234504851,0.186814832246,0.203363593872,0.0965938574888,0.000345833403003,0.0480554305316,-3.24136904117e-18,0.0,0.0,geomproj1,PM,0.0657788978181
15236000000,15236000000,_qdot_,_qdot_,0.00899576826327,-0.00881145280778,0.00894747242582,-0.00453171270049,3.53273066717e-07,-0.00225152733708,-0.0,-0.0,-0.0,-0.00932058141618,-0.00852413299137,-0.00928155085078,-0.00440868266234,-1.56379787998e-05,-0.00219329254602,-0.0,-0.0,-0.0,geomproj1,e,0.0655567510214,geomproj1,de*,-0.0117693049766,geomproj1,J,-0.196831260347,0.192798359282,-0.19577452675,0.0991558137405,-7.72976592253e-06,0.0492643819285,-6.9490186825e-18,0.0,0.0,0.203938311172,0.186511678708,0.203084305694,0.0964638638414,0.000342165670163,0.0479901797721,1.0838367584e-17,0.0,0.0,geomproj1,PM,0.0655567510214
15256000000,15256000000,_qdot_,_qdot_,0.00983608557013,-0.00963332743867,0.00978413454027,-0.00495565140652,1.88251015327e-07,-0.00246213202681,-0.0,-0.0,-0.0,-0.0101915726203,-0.00931899735045,-0.0101497594924,-0.00482126043029,-1.69231000795e-05,-0.0023985145995,-0.0,-0.0,-0.0,geomproj1,e,0.0653130326743,geomproj1,de*,-0.0128405292118,geomproj1,J,-0.196509696369,0.192458904154,-0.195471795567,0.0990062099666,-3.76096259018e-06,0.0491895697285,-1.05085045586e-19,0.0,0.0,0.203611774914,0.186179077718,0.20277641363,0.0963212872149,0.000338097227248,0.0479185924444,7.37819232054e-18,0.0,0.0,geomproj1,PM,0.0653130326743
15276000000,15276000000,_qdot_,_qdot_,0.0106468690619,-0.010425970127,0.0105916504132,-0.00536488860831,-2.95330019849e-08,-0.00266542554454,-0.0,-0.0,-0.0,-0.0110320178088,-0.0100855537977,-0.0109877801591,-0.00521958328723,-1.81089195449e-05,-0.00259663537444,-0.0,-0.0,-0.0,geomproj1,e,0.0650484899157,geomproj1,de*,-0.0138680190833,geomproj1,J,-0.196159621621,0.192089744248,-0.19514226439,0.0988435673743,5.44120760856e-07,0.049108227333,-7.07617547914e-18,0.0,0.0,0.20325566385,0.185817859249,0.202440622303,0.0961664388555,0.000333641635419,0.0478408262164,-3.72046370334e-18,0.0,0.0,geomproj1,PM,0.0650484899157
15296000000,15296000000,_qdot_,_qdot_,0.011495385917,-0.0112552272554,0.0114369595748,-0.00579333631668,-3.04788768452e-07,-0.00287825561467,-0.0,-0.0,-0.0,-0.0119116155829,-0.0108875030733,-0.011865052892,-0.00563665251971,-1.93052246521e-05,-0.00280407128604,-0.0,-0.0,-0.0,geomproj1,e,0.0647626797708,geomproj1,de*,-0.0149384036585,geomproj1,J,-0.195780217407,0.191690027193,-0.194785146683,0.0986674698682,5.19091849386e-06,0.0490201472191,-7.47878608717e-18,0.0,0.0,0.20286910812,0.185427243078,0.202076089616,0.0959989567747,0.0003287911434,0.0477566990763,-1.07730789948e-17,0.0,0.0,geomproj1,PM,0.0647626797708
15316000000,15316000000,_qdot_,_qdot_,0.0122881110339,-0.0120295048763,0.0122270307657,-0.00619387319093,-6.39070308505e-07,-0.00307721079836,-0.0,-0.0,-0.0,-0.0127334564412,-0.0116362458034,-0.0126850651338,-0.00602662911107,-2.03511027345e-05,-0.00299801772999,-0.0,-0.0,-0.0,geomproj1,e,0.0644566418848,geomproj1,de*,-0.0159303814417,geomproj1,J,-0.195372608654,0.191260946618,-0.194401473927,0.0984783714635,1.01607832922e-05,0.0489255589727,-1.3828143861e-17,0.0,0.0,0.202453297763,0.185008394802,0.201683908884,0.0958193043315,0.000323568693287,0.0476664430424,-4.94635498668e-19,0.0,0.0,geomproj1,PM,0.0644566418848
15336000000,15336000000,_qdot_,_qdot_,0.0130779053697,-0.0128005504679,0.0130144686245,-0.00659315303778,-1.0363945307e-06,-0.00327553273573,-0.0,-0.0,-0.0,-0.0135523130287,-0.012381838194,-0.0135023881113,-0.00641544579031,-2.13323927882e-05,-0.00319137499943,-0.0,-0.0,-0.0,geomproj1,e,0.0641306015615,geomproj1,de*,-0.0169119940435,geomproj1,J,-0.194936816304,0.19080261591,-0.193991240021,0.0982763084958,1.54483034201e-05,0.0488244795442,-1.36109587217e-17,0.0,0.0,0.202008248316,0.184561368911,0.201264076816,0.0956274374362,0.000317976664973,0.0475700400359,1.42076668879e-17,0.0,0.0,geomproj1,PM,0.0641306015615
15357000000,15356000000,_qdot_,_qdot_,0.0138247909211,-0.013529225109,0.0137594968042,-0.00697102483562,-1.49522455361e-06,-0.00346321002587,-0.0,-0.0,-0.0,-0.0143267569093,-0.0130864249218,-0.0142757533471,-0.00678350056768,-2.21822666141e-05,-0.00337439146298,-0.0,-0.0,-0.0,geomproj1,e,0.0637856698588,geomproj1,de*,-0.0178316115413,geomproj1,J,-0.194474049587,0.190316310007,-0.193555553863,0.0980617672475,2.10334012023e-05,0.0487171547218,6.82573146992e-18,0.0,0.0,0.201535231128,0.184087416849,0.200817761379,0.0954238536624,0.00031203909282,0.0474677393996,3.89200054548e-18,0.0,0.0,geomproj1,PM,0.0637856698588
15376000000,15376000000,_qdot_,_qdot_,0.014542809006,-0.014229271128,0.0144760897128,-0.00733456649055,-2.01678082107e-06,-0.00364375893416,-0.0,-0.0,-0.0,-0.0150713313202,-0.0137633065775,-0.0150196514621,-0.00713768493407,-2.29231975872e-05,-0.00355049512005,-0.0,-0.0,-0.0,geomproj1,e,0.0634226189401,geomproj1,de*,-0.0187072811637,geomproj1,J,-0.193985079903,0.189802829399,-0.193095117902,0.0978350514087,2.69016383673e-05,0.048603737263,6.98714154009e-18,0.0,0.0,0.201034986376,0.1835873747,0.200345633901,0.0952088679493,0.000305770247947,0.0473597005418,-3.67464267938e-18,0.0,0.0,geomproj1,PM,0.0634226189401
15396000000,15396000000,_qdot_,_qdot_,0.0152391239977,-0.0149077080655,0.0151713783292,-0.00768739393775,-2.60191446634e-06,-0.00381897578229,-0.0,-0.0,-0.0,-0.0157934658261,-0.0144192666884,-0.0157414861034,-0.00748151406259,-2.35665080089e-05,-0.00372143446919,-0.0,-0.0,-0.0,geomproj1,e,0.0630425449024,geomproj1,de*,-0.0195481845764,geomproj1,J,-0.193471054268,0.189263503374,-0.192610976884,0.0975966997799,3.30330755885e-05,0.0484844975955,-6.86344844044e-18,0.0,0.0,0.200508801187,0.183062407551,0.199848883219,0.0949829145974,0.00029919286375,0.0472461442175,2.05433849825e-19,0.0,0.0,geomproj1,PM,0.0630425449024
15416000000,15416000000,_qdot_,_qdot_,0.015922152707,-0.0155727641517,0.0158537477384,-0.00803375667503,-3.25325649824e-06,-0.00399097139283,-0.0,-0.0,-0.0,-0.0165018786916,-0.0150622678894,-0.0164499526832,-0.00781912646389,-2.41238120293e-05,-0.00388926771448,-0.0,-0.0,-0.0,geomproj1,e,0.062645788551,geomproj1,de*,-0.0203649374854,geomproj1,J,-0.192932152293,0.188698535947,-0.192103274562,0.0973467592504,3.94204093956e-05,0.0483594595988,-6.68574673225e-18,0.0,0.0,0.199956816861,0.18251274283,0.199327618237,0.0947460387733,0.000292313424069,0.0471270942321,-1.0572478919e-17,0.0,0.0,geomproj1,PM,0.062645788551
15436000000,15436000000,_qdot_,_qdot_,0.0165654396685,-0.016198566609,0.0164968553022,-0.0083603033539,-3.96513092545e-06,-0.00415311315027,-0.0,-0.0,-0.0,-0.0171691480221,-0.0156672900886,-0.0171177144483,-0.00813753065662,-2.45550812845e-05,-0.00404753275821,-0.0,-0.0,-0.0,geomproj1,e,0.0622333143967,geomproj1,de*,-0.0211238505333,geomproj1,J,-0.192369389068,0.188109004331,-0.191572939779,0.097085648241,4.60458538359e-05,0.0482288339722,-1.39917085122e-17,0.0,0.0,0.199380069707,0.181939452439,0.19878278733,0.0944986569788,0.000285150655808,0.0470027611408,-1.07655456557e-17,0.0,0.0,geomproj1,PM,0.0622333143967
15456000000,15456000000,_qdot_,_qdot_,0.0171854289499,-0.0168012072071,0.0171170699299,-0.00867532457264,-4.73983586138e-06,-0.00430951983881,-0.0,-0.0,-0.0,-0.017812319482,-0.0162498983298,-0.017761758272,-0.00844479874734,-2.48863592967e-05,-0.00420024456206,-0.0,-0.0,-0.0,geomproj1,e,0.0618058700655,geomproj1,de*,-0.0218459676145,geomproj1,J,-0.191783466522,0.187495684241,-0.191020603409,0.0968136334912,5.28949352904e-05,0.0480927567268,6.71790963612e-18,0.0,0.0,0.19877934889,0.181343267102,0.198215103206,0.0942410446994,0.000277723196141,0.0468732822847,2.45785217207e-17,0.0,0.0,geomproj1,PM,0.0618058700655
15476000000,15476000000,_qdot_,_qdot_,0.0177460671325,-0.0173454644249,0.0176784675676,-0.00896061345736,-5.56431602418e-06,-0.00445114734331,-0.0,-0.0,-0.0,-0.0183940226438,-0.0167760228196,-0.0183448062943,-0.00872319851804,-2.50680445414e-05,-0.00433858430936,-0.0,-0.0,-0.0,geomproj1,e,0.0613648270502,geomproj1,de*,-0.0224859415465,geomproj1,J,-0.191175951243,0.186860313128,-0.190447710387,0.0965314617959,5.99436146046e-05,0.0479516008322,-6.51454583478e-18,0.0,0.0,0.198156287241,0.180725796689,0.197626086247,0.0939738231639,0.000270054611267,0.0467389746807,-3.6155374908e-18,0.0,0.0,geomproj1,PM,0.0613648270502
15496000000,15496000000,_qdot_,_qdot_,0.0182541117767,-0.0178379705548,0.01818775157,-0.00921955237101,-6.43435731325e-06,-0.00457967672162,-0.0,-0.0,-0.0,-0.0189212444155,-0.017252093602,-0.018873798496,-0.00897602455518,-2.51156478474e-05,-0.00446419162493,-0.0,-0.0,-0.0,geomproj1,e,0.0609116864467,geomproj1,de*,-0.0230529475186,geomproj1,J,-0.190548687197,0.186204725437,-0.18985597476,0.0962398840508,6.71661461261e-05,0.0478057435918,7.04798241573e-18,0.0,0.0,0.197512666056,0.18008894804,0.197017393661,0.0936977770357,0.000262174012297,0.0466002325357,1.41524157337e-17,0.0,0.0,geomproj1,PM,0.0609116864467
15516000000,15516000000,_qdot_,_qdot_,0.0187331922494,-0.0183018475909,0.0186684429352,-0.00946405659197,-7.35323799046e-06,-0.00470102744181,-0.0,-0.0,-0.0,-0.0194184771282,-0.0177004747399,-0.0193731426653,-0.00921487442663,-2.50664402253e-05,-0.00458283537161,-0.0,-0.0,-0.0,geomproj1,e,0.0604476176155,geomproj1,de*,-0.0235772347721,geomproj1,J,-0.189903007767,0.185530360172,-0.189246627939,0.0959394847693,7.45415940126e-05,0.0476554790508,-6.56458275522e-18,0.0,0.0,0.196849910245,0.179434094695,0.196390343571,0.0934134634671,0.000254104710475,0.0464573367733,-1.03887433745e-17,0.0,0.0,geomproj1,PM,0.0604476176155
15537000000,15536000000,_qdot_,_qdot_,0.0191633214655,-0.0187176016735,0.0191006054903,-0.00968401838133,-8.30913367762e-06,-0.00481017924701,-0.0,-0.0,-0.0,-0.0198650085023,-0.0181023032627,-0.019822156974,-0.0094298961329,-2.48974873185e-05,-0.0046896166411,-0.0,-0.0,-0.0,geomproj1,e,0.0599735156208,geomproj1,de*,-0.0240341406001,geomproj1,J,-0.189239859727,0.184838328861,-0.188620532729,0.0956307226479,8.20535883844e-05,0.0475010372083,-6.33978436662e-18,0.0,0.0,0.196169094654,0.178762190904,0.195745931205,0.0931212381238,0.000245865364007,0.0463104685132,-4.7532586852e-19,0.0,0.0,geomproj1,PM,0.0599735156208
15556000000,15556000000,_qdot_,_qdot_,0.0195582051813,-0.019098652601,0.0194978735488,-0.00988634154495,-9.30210698286e-06,-0.00491056211529,-0.0,-0.0,-0.0,-0.0202750378119,-0.018470562288,-0.0202349837743,-0.00962780690541,-2.46320862521e-05,-0.00478787712777,-0.0,-0.0,-0.0,geomproj1,e,0.0594905696394,geomproj1,de*,-0.0244413997469,geomproj1,J,-0.188560676932,0.184130130018,-0.1879790196,0.0953142293386,8.96816233047e-05,0.0473427345707,-6.58978670551e-18,0.0,0.0,0.195471661086,0.178074710642,0.195085500067,0.0928216966041,0.000237477969727,0.0461599284757,-6.94421317652e-18,0.0,0.0,geomproj1,PM,0.0594905696394
15576000000,15576000000,_qdot_,_qdot_,0.0198662363873,-0.0193946552694,0.0198087588291,-0.0100449055236,-1.02986340973e-05,-0.00498920320814,-0.0,-0.0,-0.0,-0.0205950600331,-0.0187565668789,-0.0205581830027,-0.00978316219096,-2.42137973651e-05,-0.00486496511352,-0.0,-0.0,-0.0,geomproj1,e,0.0590008770096,geomproj1,de*,-0.0247356622024,geomproj1,J,-0.187868199401,0.183408618141,-0.187324653801,0.0949912342264,9.73906585235e-05,0.0471811874622,9.80486098316e-20,0.0,0.0,0.194760435219,0.177374434583,0.194411701762,0.092516017097,0.000228981595857,0.0460063103149,-1.37141047984e-17,0.0,0.0,geomproj1,PM,0.0590008770096
15596000000,15596000000,_qdot_,_qdot_,0.0201039547888,-0.0196218282626,0.0200496964884,-0.0101680265372,-1.12947163277e-05,-0.00505023502402,-0.0,-0.0,-0.0,-0.0208422199252,-0.0189760027049,-0.0208088113743,-0.00990405096454,-2.36751370798e-05,-0.00492490532703,-0.0,-0.0,-0.0,geomproj1,e,0.0585061433676,geomproj1,de*,-0.0249387636103,geomproj1,J,-0.187164645279,0.182676123433,-0.186659509068,0.0946627218383,0.000105152025918,0.0470168907947,7.87141395965e-20,0.0,0.0,0.19403777715,0.176663589448,0.193726748815,0.0922051509307,0.000220411788627,0.0458500911015,9.74555244425e-20,0.0,0.0,geomproj1,PM,0.0585061433676
15616000000,15616000000,_qdot_,_qdot_,0.0202776698623,-0.019786394494,0.0202269270039,-0.0102588581146,-1.22824384647e-05,-0.00509522529433,-0.0,-0.0,-0.0,-0.0210230443244,-0.0191348906967,-0.020993334335,-0.00999352753535,-2.30341942617e-05,-0.00496921918054,-0.0,-0.0,-0.0,geomproj1,e,0.0580081686581,geomproj1,de*,-0.0250597045912,geomproj1,J,-0.186452450035,0.181935190572,-0.185985871264,0.0943298339017,0.000112936582936,0.0468504145721,-1.93710774922e-19,0.0,0.0,0.193306141588,0.175944636429,0.193032959297,0.0918901287034,0.00021179859342,0.0456917928569,-6.95461642492e-18,0.0,0.0,geomproj1,PM,0.0580081686581
15636000000,15636000000,_qdot_,_qdot_,0.02038455225,-0.0198856563236,0.0203375778778,-0.0103159301833,-1.32489589902e-05,-0.00512344548116,-0.0,-0.0,-0.0,-0.0211345946899,-0.0192306226703,-0.0211087671966,-0.0100501471413,-2.2298472136e-05,-0.00499719050311,-0.0,-0.0,-0.0,geomproj1,e,0.0575085776965,geomproj1,de*,-0.0250961665606,geomproj1,J,-0.18573382647,0.18118813676,-0.185305819527,0.0939935870575,0.000120717875959,0.0466822681341,-1.32451226999e-17,0.0,0.0,0.192567837376,0.175219798314,0.192332510198,0.0915719051491,0.000203172505506,0.0455318960339,-1.32891507262e-17,0.0,0.0,geomproj1,PM,0.0575085776965
15656000000,15656000000,_qdot_,_qdot_,0.0204270977492,-0.0199221116552,0.0203840870849,-0.0103404626613,-1.41843398124e-05,-0.00513550328454,-0.0,-0.0,-0.0,-0.0211794580861,-0.0192656152401,-0.0211576409341,-0.0100750895686,-2.14821674654e-05,-0.00500940800566,-0.0,-0.0,-0.0,geomproj1,e,0.0570089916719,geomproj1,de*,-0.0250524251245,geomproj1,J,-0.185011026653,0.180437298322,-0.184621473166,0.0936549889031,0.000128469511592,0.0465129577738,-1.95405537673e-17,0.0,0.0,0.191825257438,0.174491320227,0.1916276565,0.0912514683974,0.000194566937814,0.0453708955344,3.65834666883e-19,0.0,0.0,geomproj1,PM,0.0570089916719
15676000000,15676000000,_qdot_,_qdot_,0.0203980508116,-0.019888750004,0.0203591605042,-0.0103287450256,-1.50716517185e-05,-0.00512955741427,-0.0,-0.0,-0.0,-0.0211500967549,-0.0192330915175,-0.0211323727885,-0.010064720657,-2.05887467658e-05,-0.00500406754837,-0.0,-0.0,-0.0,geomproj1,e,0.0565111064016,geomproj1,de*,-0.0249208670273,geomproj1,J,-0.184286495698,0.179685209921,-0.183935140633,0.0933152016981,0.000136165063282,0.0463430633197,-9.50338572372e-20,0.0,0.0,0.191080866042,0.1737616535,0.190920738602,0.0909298695841,0.000186009341154,0.0452093232459,2.01639833782e-30,0.0,0.0,geomproj1,PM,0.0565111064016
15696000000,15696000000,_qdot_,_qdot_,0.020294125378,-0.0197824378192,0.0202594604649,-0.0102790682838,-1.58955792815e-05,-0.00510476108836,-0.0,-0.0,-0.0,-0.0210430997932,-0.0191300227258,-0.0210294961381,-0.0100173627629,-1.96274626791e-05,-0.00498033753257,-0.0,-0.0,-0.0,geomproj1,e,0.0560166505629,geomproj1,de*,-0.0246988535497,geomproj1,J,-0.18356275339,0.178934479177,-0.183249205169,0.0929753828413,0.00014377738608,0.0461731650575,1.27858329423e-17,0.0,0.0,0.190337315156,0.173033307844,0.190214268494,0.0906082255926,0.000177532710788,0.0450477393463,1.34796797898e-17,0.0,0.0,geomproj1,PM,0.0560166505629
15716000000,15716000000,_qdot_,_qdot_,0.0201441981359,-0.0196313872096,0.0201137618824,-0.0102060215758,-1.66671709654e-05,-0.00506836109824,-0.0,-0.0,-0.0,-0.0208883996733,-0.0189836905342,-0.0208788724287,-0.00994721604808,-1.86373478463e-05,-0.00494528043814,-0.0,-0.0,-0.0,geomproj1,e,0.0555272108479,geomproj1,de*,-0.0244226431941,geomproj1,J,-0.18284218853,0.178187574261,-0.182565928777,0.0926366643395,0.000151282369015,0.0460038284577,6.37942335296e-18,0.0,0.0,0.189597058438,0.172308646898,0.189510582806,0.0902875726171,0.000169165009479,0.0448866662303,2.00387918804e-30,0.0,0.0,geomproj1,PM,0.0555272108479
15736000000,15736000000,_qdot_,_qdot_,0.0199032803897,-0.0193918156184,0.0198770948187,-0.0100867761735,-1.73382357235e-05,-0.00500902217926,-0.0,-0.0,-0.0,-0.0206393412848,-0.0187517564618,-0.0206338183201,-0.00983201669429,-1.75873567099e-05,-0.00488783004516,-0.0,-0.0,-0.0,geomproj1,e,0.055044405607,geomproj1,de*,-0.0240390428393,geomproj1,J,-0.18212727215,0.177447054529,-0.18188765805,0.0923002134972,0.000158655533881,0.0458356375324,1.29531563304e-17,0.0,0.0,0.188862682612,0.171590119093,0.188812144083,0.08996900738,0.000160935144317,0.0447266548744,-1.30833360046e-17,0.0,0.0,geomproj1,PM,0.055044405607
15756000000,15756000000,_qdot_,_qdot_,0.0196013371743,-0.0190929833365,0.0195793241931,-0.00993646893653,-1.79213544508e-05,-0.00493426320659,-0.0,-0.0,-0.0,-0.0203269829005,-0.0184625267413,-0.0203253228483,-0.00968651043404,-1.65170185493e-05,-0.00481531973357,-0.0,-0.0,-0.0,geomproj1,e,0.0545699375753,geomproj1,de*,-0.0235855617505,geomproj1,J,-0.181420694064,0.176715611688,-0.181216952335,0.0919672507534,0.000165871569584,0.0456692034668,9.26417890188e-20,0.0,0.0,0.188136927254,0.170880404015,0.188121562597,0.0896537532299,0.000152873701546,0.0445683190099,1.33057252148e-17,0.0,0.0,geomproj1,PM,0.0545699375753
15776000000,15776000000,_qdot_,_qdot_,0.0192645380311,-0.0187604467649,0.0192465526194,-0.00976835447799,-1.84321126065e-05,-0.00485066714916,-0.0,-0.0,-0.0,-0.0199784727002,-0.0181406876637,-0.0199804955224,-0.00952358604345,-1.5456431547e-05,-0.00473415877786,-0.0,-0.0,-0.0,geomproj1,e,0.0541048782709,geomproj1,de*,-0.0230944850568,geomproj1,J,-0.180724151078,0.175995178809,-0.180555426646,0.0916387181266,0.000172915016079,0.045504994788,-6.1898899343e-18,0.0,0.0,0.187421702652,0.170181105444,0.187440679117,0.0893425007207,0.000144999608375,0.0444120084696,6.54538051626e-18,0.0,0.0,geomproj1,PM,0.0541048782709
15796000000,15796000000,_qdot_,_qdot_,0.0188615915882,-0.0183637393184,0.0188474874021,-0.00956652525655,-1.88336648926e-05,-0.0047503360323,-0.0,-0.0,-0.0,-0.0195613288395,-0.0177568188164,-0.0195668190675,-0.00932775315746,-1.43869822588e-05,-0.0046366481711,-0.0,-0.0,-0.0,geomproj1,e,0.0536502066481,geomproj1,de*,-0.0225291697943,geomproj1,J,-0.180039429694,0.175287283604,-0.179904801097,0.091315292418,0.000179772861185,0.0453433521828,-6.25527707653e-18,0.0,0.0,0.186718627209,0.169494049214,0.186771033047,0.0890361426259,0.000137327969847,0.0442581681676,6.67632742967e-18,0.0,0.0,geomproj1,PM,0.0536502066481
15816000000,15816000000,_qdot_,_qdot_,0.018401305071,-0.0179115067517,0.0183908837169,-0.00933542786691,-1.91246621337e-05,-0.00463547918767,-0.0,-0.0,-0.0,-0.0190846929511,-0.0173192606785,-0.01909339292,-0.00910331980152,-1.33252320735e-05,-0.00452493166654,-0.0,-0.0,-0.0,geomproj1,e,0.0532076347379,geomproj1,de*,-0.0219011962723,geomproj1,J,-0.179369272874,0.174594895837,-0.179267689279,0.0909983776691,0.00018642029615,0.04518497618,-1.26287499131e-17,0.0,0.0,0.186030691,0.168821895112,0.186115495153,0.0887358721154,0.000129889547436,0.0441073988883,-9.0955497565e-20,0.0,0.0,geomproj1,PM,0.0532076347379
15836000000,15836000000,_qdot_,_qdot_,0.0178797419775,-0.0173999532547,0.0178727729518,-0.00907304069083,-1.92933086782e-05,-0.00450509383365,-0.0,-0.0,-0.0,-0.0185444681522,-0.0168243504422,-0.0185560843054,-0.00884830599102,-1.22756069891e-05,-0.0043980267983,-0.0,-0.0,-0.0,geomproj1,e,0.0527781417406,geomproj1,de*,-0.0212067327213,geomproj1,J,-0.178715458379,0.17391977052,-0.178645800068,0.0906888157555,0.000192844645545,0.0450302868204,1.24075407767e-17,0.0,0.0,0.185359672996,0.168166380979,0.18547578128,0.0884424989495,0.000122699798056,0.0439601072661,6.11334757806e-18,0.0,0.0,geomproj1,PM,0.0527781417406
15856000000,15856000000,_qdot_,_qdot_,0.0172748596591,-0.0168076797056,0.0172710787362,-0.00876815076038,-1.93063139912e-05,-0.00435361369078,-0.0,-0.0,-0.0,-0.0179177871703,-0.0162513965996,-0.0179319690793,-0.00855176304541,-1.12320917017e-05,-0.00425049361401,-0.0,-0.0,-0.0,geomproj1,e,0.0523634221886,geomproj1,de*,-0.0204207671643,geomproj1,J,-0.178080850185,0.173264845602,-0.178041873895,0.0903879842025,0.00019902244518,0.0448799725574,-6.18949239982e-18,0.0,0.0,0.184708578577,0.167530305906,0.184854775214,0.0881573143729,0.000115787941499,0.0438169415804,1.91943937438e-17,0.0,0.0,geomproj1,PM,0.0523634221886
15876000000,15876000000,_qdot_,_qdot_,0.0166482714855,-0.016194666726,0.016647369081,-0.00845200852705,-1.92253025754e-05,-0.00419655642078,-0.0,-0.0,-0.0,-0.0172685438638,-0.0156584025247,-0.0172849596603,-0.00824416344021,-1.0241549622e-05,-0.00409747942208,-0.0,-0.0,-0.0,geomproj1,e,0.0519646646146,geomproj1,de*,-0.019616632269,geomproj1,J,-0.17746761397,0.172632267883,-0.177457994497,0.0900969081294,0.000204938307191,0.0447345452969,2.58432040495e-19,0.0,0.0,0.184079607237,0.166915786846,0.184254596709,0.0878813164585,0.000109173098021,0.0436784021066,1.2817686841e-17,0.0,0.0,geomproj1,PM,0.0519646646146
